Timestamp_s,Latitude_deg,Longitude_deg,Altitude_ft,Airspeed_kts,ClimbRate_fpm,Pitch_deg,Roll_deg,Heading_deg,Ctrl_Pitch_Ratio,Ctrl_Roll_Ratio,Ctrl_Yaw_Ratio,Collective_deg,Engine_Torque_Nm
22.8,-34.55394200277652,-58.42502994548648,9978.663643946871,5.863580703735352,-1822.4580078125,-17.31560516357422,12.33014965057373,289.39202880859375,-0.5,-0.5,-0.231513623046875,11.0,-47.99281692504883
22.852,-34.55394200277652,-58.42502994548648,9978.663643946871,5.863580703735352,-1822.4580078125,-17.31560516357422,12.33014965057373,289.39202880859375,-0.5,-0.5,-0.231513623046875,11.0,-47.99281692504883
22.902,-34.55394200277652,-58.42502994548648,9978.663643946871,5.863580703735352,-1822.4580078125,-17.31560516357422,12.33014965057373,289.39202880859375,-0.5,-0.5,-0.231513623046875,11.0,-47.99281692504883
22.952,-34.55394200277652,-58.42502994548648,9978.663643946871,5.863580703735352,-1822.4580078125,-17.31560516357422,12.33014965057373,289.39202880859375,-0.5,-0.5,-0.231513623046875,11.0,-47.99281692504883
23.0,-34.55394200277652,-58.42502994548648,9978.663643946871,5.863580703735352,-1822.4580078125,-17.31560516357422,12.33014965057373,289.39202880859375,-0.5,-0.5,-0.231513623046875,11.0,-47.99281692504883
23.05,-34.55394200277652,-58.42502994548648,9978.663643946871,5.863580703735352,-1822.4580078125,-17.31560516357422,12.33014965057373,289.39202880859375,-0.5,-0.5,-0.231513623046875,11.0,-47.99281692504883
23.102,-34.55394200277652,-58.42502994548648,9978.663643946871,5.863580703735352,-1822.4580078125,-17.31560516357422,12.33014965057373,289.39202880859375,-0.5,-0.5,-0.231513623046875,11.0,-47.99281692504883
23.15,-34.55394200277652,-58.42502994548648,9978.663643946871,5.863580703735352,-1822.4580078125,-17.31560516357422,12.33014965057373,289.39202880859375,-0.5,-0.5,-0.231513623046875,11.0,-47.99281692504883
23.201,-34.55394200277652,-58.42502994548648,9978.663643946871,5.863580703735352,-1822.4580078125,-17.31560516357422,12.33014965057373,289.39202880859375,-0.5,-0.5,-0.231513623046875,11.0,-47.99281692504883
23.25,-34.55394200277652,-58.42502994548648,9978.663643946871,5.863580703735352,-1822.4580078125,-17.31560516357422,12.33014965057373,289.39202880859375,-0.5,-0.5,-0.231513623046875,11.0,-47.99281692504883
23.302,-34.55394200277652,-58.42502994548648,9978.663643946871,5.863580703735352,-1822.4580078125,-17.31560516357422,12.33014965057373,289.39202880859375,-0.5,-0.5,-0.231513623046875,11.0,-47.99281692504883
23.351,-34.55394200277652,-58.42502994548648,9978.663643946871,5.863580703735352,-1822.4580078125,-17.31560516357422,12.33014965057373,289.39202880859375,-0.5,-0.5,-0.231513623046875,11.0,-47.99281692504883
23.401,-34.55394200277652,-58.42502994548648,9978.663643946871,5.863580703735352,-1822.4580078125,-17.31560516357422,12.33014965057373,289.39202880859375,-0.5,-0.5,-0.231513623046875,11.0,-47.99281692504883
23.452,-34.55394200277652,-58.42502994548648,9978.663643946871,5.863580703735352,-1822.4580078125,-17.31560516357422,12.33014965057373,289.39202880859375,-0.5,-0.5,-0.231513623046875,11.0,-47.99281692504883
23.5,-34.55394200277652,-58.42502994548648,9978.663643946871,5.863580703735352,-1822.4580078125,-17.31560516357422,12.33014965057373,289.39202880859375,-0.5,-0.5,-0.231513623046875,11.0,-47.99281692504883
23.552,-34.55394200277652,-58.42502994548648,9978.663643946871,5.863580703735352,-1822.4580078125,-17.31560516357422,12.33014965057373,289.39202880859375,-0.5,-0.5,-0.231513623046875,11.0,-47.99281692504883
23.602,-34.55394200277652,-58.42502994548648,9978.663643946871,5.863580703735352,-1822.4580078125,-17.31560516357422,12.33014965057373,289.39202880859375,-0.5,-0.5,-0.231513623046875,11.0,-47.99281692504883
23.652,-34.55394200277652,-58.42502994548648,9978.663643946871,5.863580703735352,-1822.4580078125,-17.31560516357422,12.33014965057373,289.39202880859375,-0.5,-0.5,-0.231513623046875,11.0,-47.99281692504883
