Timestamp_s,Latitude_deg,Longitude_deg,Altitude_ft,Airspeed_kts,ClimbRate_fpm,Pitch_deg,Roll_deg,Heading_deg,Ctrl_Pitch_Ratio,Ctrl_Roll_Ratio,Ctrl_Yaw_Ratio,Collective_deg,Engine_Torque_Nm
24.551,-34.55399970443232,-58.425070526415105,3743.4285634979606,-0.45976516604423523,-6458.2021484375,2.177229166030884,3.4099009037017822,305.4939270019531,0.7,-0.4207449590242943,-0.24232822004646976,11.0,556.6669311523438
24.602,-34.553998978220484,-58.425069726002306,3741.8954333160073,-0.5439700484275818,-6447.287109375,2.255075693130493,3.43591570854187,305.37994384765625,0.7,-0.42129727100630515,-0.24202827897674226,11.0,554.4259643554688
24.651,-34.55399825413227,-58.42506889890909,3740.346841671504,-0.6273593902587891,-6436.5322265625,2.324582099914551,3.337857246398926,305.2476806640625,0.7,-0.4208369372857553,-0.24147411275712147,11.0,552.4961547851562
24.7,-34.553997464429195,-58.42506791173331,3738.632787147537,-0.7291737198829651,-6423.43310546875,2.388411521911621,3.078843593597412,305.0767517089844,0.7,-0.41910728598896807,-0.24098795216993382,11.0,551.1207275390625
24.752,-34.55399674895101,-58.425067057959666,3737.055179398507,-0.8262079358100891,-6410.95556640625,2.4329569339752197,2.729268789291382,304.8866882324219,0.7,-0.4165849899849237,-0.24012716595746367,11.0,550.285888671875
24.801,-34.55399606103204,-58.42506615082517,3735.514714414254,-0.9253352880477905,-6398.201171875,2.4618964195251465,2.3289361000061035,304.6576843261719,0.7,-0.41360901406855993,-0.23902061997408164,11.0,549.9065551757812
24.852,-34.553995396522765,-58.42506529705152,3734.0029055010527,-1.0259222984313965,-6385.2470703125,2.4747672080993652,1.9264447689056396,304.3822326660156,0.7,-0.4105805512242041,-0.23796295273104992,11.0,549.9921875
24.902,-34.553994743512575,-58.425064363236594,3732.4925656467676,-1.1251600980758667,-6372.458984375,2.470987319946289,1.56179940700531,304.0522766113281,0.7,-0.4078177615801272,-0.2365654546340698,11.0,550.4151000976562
24.951,-34.55399407903519,-58.42506342942167,3730.9282298376784,-1.230644702911377,-6358.8642578125,2.4491844177246094,1.2636278867721558,303.6480712890625,0.7,-0.40555999283680105,-0.23491294866491208,11.0,550.796142578125
25.002,-34.55399343338333,-58.42506244224589,3729.3787214793265,-1.3373345136642456,-6345.0966796875,2.41025447845459,1.0725187063217163,303.1841125488281,0.7,-0.40413618675773827,-0.2330751487730645,11.0,551.0859375
25.051,-34.553992825745894,-58.425061508430964,3727.8907483927906,-1.4418410062789917,-6331.57373046875,2.3576064109802246,0.994580090045929,302.6877136230469,0.7,-0.4036105295896814,-0.23205920307228178,11.0,551.7091674804688
25.102,-34.55399221891176,-58.42506052125518,3726.372755046934,-1.5433405637741089,-6318.37939453125,2.289682626724243,1.0177865028381348,302.14739990234375,0.7,-0.4038966463941463,-0.23077033406797076,11.0,552.5515747070312
25.152,-34.5539915474784,-58.42505940067728,3724.65234886948,-1.6608086824417114,-6302.99951171875,2.1980819702148438,1.1490553617477417,301.51141357421875,0.7,-0.40507555742174345,-0.22985804957143224,11.0,553.4810180664062
25.201,-34.55399104146534,-58.42505849354278,3723.3248731167987,-1.7494635581970215,-6291.294921875,2.1188952922821045,1.303174614906311,301.01470947265625,0.7,-0.40641721393305735,-0.22890245451985358,11.0,554.09326171875
25.251,-34.553990402722654,-58.42505734628444,3721.608100575395,-1.8640309572219849,-6276.01611328125,2.0087170600891113,1.5307772159576416,300.37384033203125,0.7,-0.4084113239269406,-0.22897659599665476,11.0,554.4625854492188
25.301,-34.55398993238813,-58.42505649251079,3720.312657104805,-1.947092056274414,-6264.77392578125,1.922133207321167,1.693023681640625,299.89208984375,0.7,-0.409856394353586,-0.22882434068055094,11.0,554.2733154296875
25.352,-34.553989324332235,-58.42505523853075,3718.59623809997,-2.0559818744659424,-6249.734375,1.8059576749801636,1.8537083864212036,299.24993896484375,0.7,-0.41135089429579463,-0.22801013718210553,11.0,553.5761108398438
25.401,-34.55398879976292,-58.42505417131369,3717.0758830541745,-2.148301362991333,-6236.63037109375,1.703741431236267,1.917994499206543,298.6712951660156,0.7,-0.4120555249721987,-0.22727553272820175,11.0,552.7752685546875
25.452,-34.55398829218749,-58.425053050735784,3715.5681604603305,-2.2379231452941895,-6223.49072265625,1.6044411659240723,1.8980116844177246,298.0814208984375,0.7,-0.41208027104193207,-0.2263358673343233,11.0,551.935546875
25.501,-34.55398781247718,-58.42505203687958,3714.1087101828307,-2.323380947113037,-6210.4658203125,1.511307716369629,1.8022080659866333,297.4857177734375,0.7,-0.4114932104566903,-0.22601786632690055,11.0,551.0220336914062
25.552,-34.55398731937541,-58.42505088962124,3712.57196004875,-2.4056947231292725,-6197.35205078125,1.417493462562561,1.6360939741134644,296.8184814453125,0.7,-0.4103311721082183,-0.22437112985266958,11.0,549.8589477539062
25.602,-34.55398684476533,-58.42504968900205,3711.0562212709337,-2.4847331047058105,-6184.13427734375,1.3302369117736816,1.433426856994629,296.10455322265625,0.7,-0.4088519482634414,-0.22248150780749326,11.0,548.5159301757812
25.652,-34.5539863940984,-58.42504862178499,3709.5818927604705,-2.5598232746124268,-6170.91015625,1.2509797811508179,1.230549931526184,295.34613037109375,0.7,-0.40734919671948344,-0.2207565702522924,11.0,547.2730712890625
25.7,-34.55398596062101,-58.425047447846225,3708.1300351740792,-2.6319258213043213,-6157.52099609375,1.1781578063964844,1.0556151866912842,294.53814697265625,0.7,-0.4060552699344333,-0.21946913650498828,11.0,546.3812866210938
25.751,-34.55398552977587,-58.42504630058789,3706.6523829102516,-2.6992063522338867,-6144.380859375,1.1095679998397827,0.928138017654419,293.656494140625,0.7,-0.4051267559321053,-0.2170003946176847,11.0,545.5611572265625
25.8,-34.553985105398574,-58.4250450999687,3705.1616143081337,-2.7658531665802,-6130.72265625,1.0465871095657349,0.8680936098098755,292.71173095703125,0.7,-0.40473326680365984,-0.21528647051588137,11.0,545.013916015625
25.852,-34.55398464733915,-58.425043792627804,3703.510653078556,-2.837066650390625,-6115.4345703125,0.9893102645874023,0.8807958960533142,291.6102294921875,0.7,-0.4049319909033796,-0.2133060076221145,11.0,544.3966064453125
25.901,-34.55398431191736,-58.42504275209117,3702.271642692387,-2.891129493713379,-6103.38232421875,0.9575360417366028,0.9303919672966003,290.7492980957031,0.7,-0.40540822332088045,-0.2124392352997469,11.0,543.8339233398438
25.952,-34.55398387153115,-58.425041311348146,3700.602736572735,-2.9591424465179443,-6087.771484375,0.930283784866333,1.0229853391647339,289.5494384765625,0.7,-0.40626256299707225,-0.21002824639974813,11.0,542.9478759765625
26.002,-34.553983503808986,-58.42504013740938,3699.16994214803,-3.0155346393585205,-6074.54638671875,0.9204676151275635,1.1019905805587769,288.4877014160156,0.7,-0.40700302074511746,-0.20920610353863783,11.0,542.2473754882812
26.051,-34.55398313370305,-58.42503885674891,3697.6892730807886,-3.0751891136169434,-6060.396484375,0.9223098754882812,1.1601303815841675,287.3625183105469,0.7,-0.4075847366651656,-0.20749920223403853,11.0,541.2031860351562
26.102,-34.5539827741059,-58.42503754940802,3696.2106190659106,-3.134262800216675,-6046.32275390625,0.9351142048835754,1.1760742664337158,286.2012634277344,0.7,-0.40782724994435626,-0.20520170894393644,11.0,539.7772216796875
26.151,-34.553982435855886,-58.42503634878883,3694.7825042409822,-3.1933839321136475,-6032.2568359375,0.9561090469360352,1.1482727527618408,285.04107666015625,0.7,-0.40772035797803874,-0.20496829755483204,11.0,538.7323608398438
26.201,-34.553982104720916,-58.4250350147675,3693.3483788967133,-3.25146222114563,-6018.55224609375,0.983559787273407,1.0850286483764648,283.8435363769531,0.7,-0.4073225043771322,-0.20303444897917636,11.0,538.23828125
26.25,-34.553981772073556,-58.42503368074618,3691.869233640842,-3.31282114982605,-6004.30224609375,1.0154998302459717,0.9917433261871338,282.5746154785156,0.7,-0.406676066947427,-0.20085178072971574,11.0,538.0357055664062
26.302,-34.553981450619716,-58.42503237340529,3690.4004113627598,-3.3757436275482178,-5990.02685546875,1.048246145248413,0.8854199051856995,281.2781677246094,0.7,-0.4059130320246429,-0.198800521890695,11.0,537.9353637695312
26.35,-34.5539811485029,-58.42503103938397,3688.982387162745,-3.4394445419311523,-5975.96875,1.0782723426818848,0.7904989719390869,279.989501953125,0.7,-0.4052319396087888,-0.19796336558937064,11.0,537.9572143554688
26.402,-34.55398085195503,-58.42502970536264,3687.553310200572,-3.503504753112793,-5962.2490234375,1.1041438579559326,0.7260367274284363,278.65386962890625,0.7,-0.4047895607620379,-0.1964708451710671,11.0,538.05517578125
26.452,-34.55398056125996,-58.425028398021745,3686.115254850127,-3.5698390007019043,-5948.47607421875,1.1233593225479126,0.7130109071731567,277.27056884765625,0.7,-0.40475523354695386,-0.19358755519358267,11.0,538.0504760742188
26.501,-34.553980281746504,-58.42502703732,3684.6963635589927,-3.6381723880767822,-5934.72021484375,1.133812665939331,0.7627890706062317,275.8690185546875,0.7,-0.405227770681035,-0.19192221075066396,11.0,538.0186157226562
