time_s,target_speed_kts,airspeed_kts,altitude_target_ft,altitude_agl_ft,climb_rate_ft_min,heading_reference_deg,heading_deg,pitch_deg,roll_deg,yaw_deg,latitude,longitude,collective_deg,torque,pitch_vacuum_deg,roll_vacuum_deg,yoke_pitch,yoke_roll,yoke_yaw,prop_ratio,mass_fixed_kg,mass_fuel_kg,cg,pitch_cmd,roll_cmd,yaw_cmd,initial_latitude,initial_longitude
0.5569236278533936,51.5,57.9256477355957,4500.0,13593.03071430036,-10655.641180323802,119.66765594482422,119.66765594482422,-37.41222381591797,163.4845733642578,107.89978790283203,-34.55400466918945,-58.42498779296875,9.399999618530273,4509.3837890625,-24.794713973999023,-79.22573852539062,0.25,-0.699999988079071,0.0,0.656444787979126,345.637451171875,33.83946228027344,-0.01252120453864336,0.25,-0.7,0.0,-34.554,-58.425
0.6063554286956787,51.625,57.9256477355957,4500.0,13593.03071430036,-10655.641180323802,119.66765594482422,119.66765594482422,-37.41222381591797,163.4845733642578,107.89978790283203,-34.55400466918945,-58.42498779296875,9.799999237060547,4509.3837890625,-24.794713973999023,-79.22573852539062,0.25,-0.699999988079071,0.0,0.6697781085968018,345.637451171875,33.83946228027344,-0.01252120453864336,0.25,-0.7,0.0,-34.554,-58.425
0.6603009700775146,51.75,57.9256477355957,4500.0,13593.03071430036,-10655.641180323802,119.66765594482422,119.66765594482422,-37.41222381591797,163.4845733642578,107.89978790283203,-34.55400466918945,-58.42498779296875,10.19999885559082,4509.3837890625,-24.794713973999023,-79.22573852539062,0.25,-0.699999988079071,0.0,0.6831114292144775,345.637451171875,33.83946228027344,-0.01252120453864336,0.25,-0.7,0.0,-34.554,-58.425
0.7076284885406494,51.875,57.9256477355957,4500.0,13593.03071430036,-10655.641180323802,119.66765594482422,119.66765594482422,-37.41222381591797,163.4845733642578,107.89978790283203,-34.55400466918945,-58.42498779296875,10.599998474121094,4509.3837890625,-24.794713973999023,-79.22573852539062,0.25,-0.699999988079071,0.0,0.6964447498321533,345.637451171875,33.83946228027344,-0.01252120453864336,0.25,-0.7,0.0,-34.554,-58.425
0.7610867023468018,52.0,57.9256477355957,4500.0,13593.03071430036,-10655.641180323802,119.66765594482422,119.66765594482422,-37.41222381591797,163.4845733642578,107.89978790283203,-34.55400466918945,-58.42498779296875,10.999998092651367,4509.3837890625,-24.794713973999023,-79.22573852539062,0.25,-0.699999988079071,0.0,0.7097780704498291,345.637451171875,33.83946228027344,-0.01252120453864336,0.25,-0.7,0.0,-34.554,-58.425
0.8082306385040283,52.125,57.9256477355957,4500.0,13593.03071430036,-10655.641180323802,119.66765594482422,119.66765594482422,-37.41222381591797,163.4845733642578,107.89978790283203,-34.55400466918945,-58.42498779296875,11.0,4509.3837890625,-24.794713973999023,-79.22573852539062,0.25,-0.699999988079071,0.0,0.7097780704498291,345.637451171875,33.83946228027344,-0.01252120453864336,0.25,-0.7,0.0,-34.554,-58.425
0.8608427047729492,52.25,57.9256477355957,4500.0,13593.03071430036,-10655.641180323802,119.66765594482422,119.66765594482422,-37.41222381591797,163.4845733642578,107.89978790283203,-34.55400466918945,-58.42498779296875,11.0,4509.3837890625,-24.794713973999023,-79.22573852539062,0.25,-0.699999988079071,0.0,0.7097780704498291,345.637451171875,33.83946228027344,-0.01252120453864336,0.25,-0.7,0.0,-34.554,-58.425
0.9086883068084717,52.375,57.9256477355957,4500.0,13593.03071430036,-10655.641180323802,119.66765594482422,119.66765594482422,-37.41222381591797,163.4845733642578,107.89978790283203,-34.55400466918945,-58.42498779296875,11.0,4509.3837890625,-24.794713973999023,-79.22573852539062,0.25,-0.699999988079071,0.0,0.7097780704498291,345.637451171875,33.83946228027344,-0.01252120453864336,0.25,-0.7,0.0,-34.554,-58.425
0.9600539207458496,52.5,57.9256477355957,4500.0,13593.03071430036,-10655.641180323802,119.66765594482422,119.66765594482422,-37.41222381591797,163.4845733642578,107.89978790283203,-34.55400466918945,-58.42498779296875,11.0,4509.3837890625,-24.794713973999023,-79.22573852539062,0.25,-0.699999988079071,0.0,0.7097780704498291,345.637451171875,33.83946228027344,-0.01252120453864336,0.25,-0.7,0.0,-34.554,-58.425
1.0129196643829346,52.625,57.9256477355957,4500.0,13593.03071430036,-10655.641180323802,119.66765594482422,119.66765594482422,-37.41222381591797,163.4845733642578,107.89978790283203,-34.55400466918945,-58.42498779296875,11.0,4509.3837890625,-24.794713973999023,-79.22573852539062,0.25,-0.699999988079071,0.0,0.7097780704498291,345.637451171875,33.83946228027344,-0.01252120453864336,0.25,-0.7,0.0,-34.554,-58.425
